res_state_fips,res_county_fips,res_state_name,res_county_name,work_state_fips,work_county_fips,work_state_name,work_county_name,workers_N,error
17,023,Illinois,Clark County,017,035,Illinois,Cumberland County,33,24
17,023,Illinois,Clark County,017,041,Illinois,Douglas County,10,8
17,023,Illinois,Clark County,017,045,Illinois,Edgar County,643,157
17,023,Illinois,Clark County,017,049,Illinois,Effingham County,91,52
17,023,Illinois,Clark County,017,071,Illinois,Henderson County,6,11
17,023,Illinois,Clark County,017,079,Illinois,Jasper County,15,18
17,023,Illinois,Clark County,017,089,Illinois,Kane County,12,20
17,023,Illinois,Clark County,017,115,Illinois,Macon County,8,12
17,023,Illinois,Clark County,017,119,Illinois,Madison County,22,31
17,023,Illinois,Clark County,017,139,Illinois,Moultrie County,9,13
17,023,Illinois,Clark County,017,173,Illinois,Shelby County,6,10
17,023,Illinois,Clark County,017,183,Illinois,Vermilion County,37,32
17,023,Illinois,Clark County,017,197,Illinois,Will County,6,9
17,023,Illinois,Clark County,018,001,Indiana,Adams County,7,12
17,023,Illinois,Clark County,018,005,Indiana,Bartholomew County,18,27
17,023,Illinois,Clark County,018,021,Indiana,Clay County,13,19
17,023,Illinois,Clark County,018,027,Indiana,Daviess County,46,41
17,023,Illinois,Clark County,018,055,Indiana,Greene County,11,16
17,023,Illinois,Clark County,018,063,Indiana,Hendricks County,5,7
17,023,Illinois,Clark County,018,085,Indiana,Kosciusko County,3,6
17,023,Illinois,Clark County,018,097,Indiana,Marion County,55,37
17,023,Illinois,Clark County,018,133,Indiana,Putnam County,5,9
17,023,Illinois,Clark County,018,153,Indiana,Sullivan County,28,34
17,023,Illinois,Clark County,018,165,Indiana,Vermillion County,59,38
17,023,Illinois,Clark County,018,167,Indiana,Vigo County,"1,073",187
17,023,Illinois,Clark County,020,045,Kansas,Douglas County,18,21
17,023,Illinois,Clark County,021,173,Kentucky,Montgomery County,7,11
17,023,Illinois,Clark County,040,109,Oklahoma,Oklahoma County,31,34
17,025,Illinois,Clay County,017,025,Illinois,Clay County,"4,082",268
17,025,Illinois,Clay County,017,027,Illinois,Clinton County,50,49
17,025,Illinois,Clay County,017,029,Illinois,Coles County,6,9
17,025,Illinois,Clay County,017,033,Illinois,Crawford County,33,40
17,025,Illinois,Clay County,017,035,Illinois,Cumberland County,3,6
17,025,Illinois,Clay County,017,043,Illinois,DuPage County,8,12
17,025,Illinois,Clay County,017,047,Illinois,Edwards County,47,44
17,025,Illinois,Clay County,017,049,Illinois,Effingham County,719,137
17,025,Illinois,Clay County,017,051,Illinois,Fayette County,170,76
17,025,Illinois,Clay County,017,065,Illinois,Hamilton County,3,5
17,025,Illinois,Clay County,017,071,Illinois,Henderson County,17,20
17,025,Illinois,Clay County,017,077,Illinois,Jackson County,5,11
17,025,Illinois,Clay County,017,079,Illinois,Jasper County,62,39
17,025,Illinois,Clay County,017,081,Illinois,Jefferson County,63,40
17,025,Illinois,Clay County,017,101,Illinois,Lawrence County,62,48
17,025,Illinois,Clay County,017,119,Illinois,Madison County,8,10
17,025,Illinois,Clay County,017,121,Illinois,Marion County,167,99
17,025,Illinois,Clay County,017,159,Illinois,Richland County,377,108
17,025,Illinois,Clay County,017,167,Illinois,Sangamon County,6,9
17,025,Illinois,Clay County,017,177,Illinois,Stephenson County,16,33
17,025,Illinois,Clay County,017,185,Illinois,Wabash County,10,16
17,025,Illinois,Clay County,017,191,Illinois,Wayne County,114,62
17,025,Illinois,Clay County,017,193,Illinois,White County,36,42
17,025,Illinois,Clay County,017,197,Illinois,Will County,5,7
17,025,Illinois,Clay County,018,083,Indiana,Knox County,26,27
17,025,Illinois,Clay County,018,097,Indiana,Marion County,4,6
17,025,Illinois,Clay County,018,177,Indiana,Wayne County,1,3
17,025,Illinois,Clay County,021,143,Kentucky,Lyon County,14,24
17,025,Illinois,Clay County,029,189,Missouri,St. Louis County,3,6
17,025,Illinois,Clay County,039,057,Ohio,Greene County,5,9
17,025,Illinois,Clay County,047,055,Tennessee,Giles County,20,31
17,025,Illinois,Clay County,055,053,Wisconsin,Jackson County,3,5
17,025,Illinois,Clay County,055,073,Wisconsin,Marathon County,58,63
17,027,Illinois,Clinton County,001,033,Alabama,Colbert County,19,28
17,027,Illinois,Clinton County,004,013,Arizona,Maricopa County,5,8
17,027,Illinois,Clinton County,005,119,Arkansas,Pulaski County,9,13
17,027,Illinois,Clinton County,017,005,Illinois,Bond County,298,133
17,027,Illinois,Clinton County,017,019,Illinois,Champaign County,2,5
17,027,Illinois,Clinton County,017,027,Illinois,Clinton County,"8,805",408
17,027,Illinois,Clinton County,017,029,Illinois,Coles County,9,14
17,027,Illinois,Clinton County,017,031,Illinois,Cook County,14,15
17,027,Illinois,Clinton County,017,049,Illinois,Effingham County,50,35
17,027,Illinois,Clinton County,017,051,Illinois,Fayette County,87,56
17,027,Illinois,Clinton County,017,055,Illinois,Franklin County,11,14
17,027,Illinois,Clinton County,017,065,Illinois,Hamilton County,2,3
17,027,Illinois,Clinton County,017,077,Illinois,Jackson County,2,4
17,027,Illinois,Clinton County,017,081,Illinois,Jefferson County,274,70
17,027,Illinois,Clinton County,017,115,Illinois,Macon County,4,6
17,027,Illinois,Clinton County,017,117,Illinois,Macoupin County,20,23
17,027,Illinois,Clinton County,017,119,Illinois,Madison County,"1,417",167
17,027,Illinois,Clinton County,017,121,Illinois,Marion County,"1,426",186
17,027,Illinois,Clinton County,017,133,Illinois,Monroe County,11,15
17,027,Illinois,Clinton County,017,135,Illinois,Montgomery County,3,6
17,027,Illinois,Clinton County,017,145,Illinois,Perry County,2,3
17,027,Illinois,Clinton County,017,157,Illinois,Randolph County,21,16
17,027,Illinois,Clinton County,017,159,Illinois,Richland County,12,17
17,027,Illinois,Clinton County,017,163,Illinois,St. Clair County,"3,543",311
17,027,Illinois,Clinton County,017,167,Illinois,Sangamon County,23,15
17,027,Illinois,Clinton County,017,173,Illinois,Shelby County,9,15
17,027,Illinois,Clinton County,017,189,Illinois,Washington County,731,169
17,027,Illinois,Clinton County,017,199,Illinois,Williamson County,10,11
17,027,Illinois,Clinton County,018,039,Indiana,Elkhart County,26,28
17,027,Illinois,Clinton County,018,097,Indiana,Marion County,16,18
17,027,Illinois,Clinton County,019,103,Iowa,Johnson County,20,31
17,027,Illinois,Clinton County,019,153,Iowa,Polk County,5,8
17,027,Illinois,Clinton County,029,097,Missouri,Jasper County,17,22
17,027,Illinois,Clinton County,029,099,Missouri,Jefferson County,2,3
17,027,Illinois,Clinton County,029,183,Missouri,St. Charles County,44,41
17,027,Illinois,Clinton County,029,189,Missouri,St. Louis County,531,107
17,027,Illinois,Clinton County,029,201,Missouri,Scott County,5,9
17,027,Illinois,Clinton County,029,219,Missouri,Warren County,2,4
17,027,Illinois,Clinton County,029,510,Missouri,St. Louis city,"1,361",268
17,027,Illinois,Clinton County,031,055,Nebraska,Douglas County,50,76
17,027,Illinois,Clinton County,047,157,Tennessee,Shelby County,8,8
17,029,Illinois,Coles County,005,119,Arkansas,Pulaski County,10,19
17,029,Illinois,Coles County,017,019,Illinois,Champaign County,456,149
17,029,Illinois,Coles County,017,021,Illinois,Christian County,114,69
17,029,Illinois,Coles County,017,023,Illinois,Clark County,48,28
17,029,Illinois,Coles County,017,029,Illinois,Coles County,"20,711",692
17,029,Illinois,Coles County,017,031,Illinois,Cook County,95,62
17,029,Illinois,Coles County,017,033,Illinois,Crawford County,9,14
17,029,Illinois,Coles County,017,035,Illinois,Cumberland County,236,101
17,029,Illinois,Coles County,017,039,Illinois,De Witt County,23,27
17,029,Illinois,Coles County,017,041,Illinois,Douglas County,778,205
17,029,Illinois,Coles County,017,043,Illinois,DuPage County,13,19
17,029,Illinois,Coles County,017,045,Illinois,Edgar County,499,245
17,029,Illinois,Coles County,017,049,Illinois,Effingham County,481,114
17,029,Illinois,Coles County,017,057,Illinois,Fulton County,2,3
17,029,Illinois,Coles County,017,077,Illinois,Jackson County,13,19
17,029,Illinois,Coles County,017,079,Illinois,Jasper County,51,44
17,029,Illinois,Coles County,017,093,Illinois,Kendall County,9,15
17,029,Illinois,Coles County,017,115,Illinois,Macon County,128,67
17,029,Illinois,Coles County,017,135,Illinois,Montgomery County,11,16
17,029,Illinois,Coles County,017,139,Illinois,Moultrie County,431,126
17,029,Illinois,Coles County,017,143,Illinois,Peoria County,15,24
17,029,Illinois,Coles County,017,147,Illinois,Piatt County,49,49
17,029,Illinois,Coles County,017,157,Illinois,Randolph County,7,10
17,029,Illinois,Coles County,017,163,Illinois,St. Clair County,24,28
17,029,Illinois,Coles County,017,167,Illinois,Sangamon County,25,25
17,029,Illinois,Coles County,017,173,Illinois,Shelby County,101,71
17,029,Illinois,Coles County,017,181,Illinois,Union County,8,12
17,029,Illinois,Coles County,017,183,Illinois,Vermilion County,3,4
17,029,Illinois,Coles County,017,197,Illinois,Will County,17,23
17,029,Illinois,Coles County,017,201,Illinois,Winnebago County,12,19
17,029,Illinois,Coles County,018,165,Indiana,Vermillion County,6,6
17,029,Illinois,Coles County,018,167,Indiana,Vigo County,18,20
17,029,Illinois,Coles County,021,221,Kentucky,Trigg County,5,9
17,029,Illinois,Coles County,022,033,Louisiana,East Baton Rouge Parish,14,22
17,029,Illinois,Coles County,025,001,Massachusetts,Barnstable County,9,14
17,029,Illinois,Coles County,027,131,Minnesota,Rice County,7,11
17,029,Illinois,Coles County,027,137,Minnesota,St. Louis County,11,19
17,029,Illinois,Coles County,055,009,Wisconsin,Brown County,2,3
17,029,Illinois,Coles County,055,039,Wisconsin,Fond du Lac County,5,11
17,029,Illinois,Coles County,,,Other workplace outside of the U.S.,,25,31
17,031,Illinois,Cook County,001,073,Alabama,Jefferson County,36,36
17,031,Illinois,Cook County,001,097,Alabama,Mobile County,56,71
17,031,Illinois,Cook County,001,101,Alabama,Montgomery County,9,13
17,031,Illinois,Cook County,001,117,Alabama,Shelby County,7,10
17,031,Illinois,Cook County,002,130,Alaska,Ketchikan Gateway Borough,8,14
17,031,Illinois,Cook County,004,013,Arizona,Maricopa County,150,76
17,031,Illinois,Cook County,004,021,Arizona,Pinal County,9,13
17,031,Illinois,Cook County,004,023,Arizona,Santa Cruz County,34,55
17,031,Illinois,Cook County,005,037,Arkansas,Cross County,9,14
17,031,Illinois,Cook County,005,045,Arkansas,Faulkner County,8,11
17,031,Illinois,Cook County,005,119,Arkansas,Pulaski County,5,7
17,031,Illinois,Cook County,006,001,California,Alameda County,38,33
17,031,Illinois,Cook County,006,013,California,Contra Costa County,16,26
17,031,Illinois,Cook County,006,037,California,Los Angeles County,332,150
17,031,Illinois,Cook County,006,055,California,Napa County,13,21
17,031,Illinois,Cook County,006,059,California,Orange County,17,27
17,031,Illinois,Cook County,006,065,California,Riverside County,41,48
17,031,Illinois,Cook County,006,071,California,San Bernardino County,142,83
17,031,Illinois,Cook County,006,073,California,San Diego County,140,66
17,031,Illinois,Cook County,006,075,California,San Francisco County,110,59
17,031,Illinois,Cook County,006,081,California,San Mateo County,74,51
17,031,Illinois,Cook County,006,085,California,Santa Clara County,136,75
17,031,Illinois,Cook County,006,097,California,Sonoma County,7,11
17,031,Illinois,Cook County,006,099,California,Stanislaus County,9,14
17,031,Illinois,Cook County,006,111,California,Ventura County,11,18
17,031,Illinois,Cook County,008,005,Colorado,Arapahoe County,9,14
17,031,Illinois,Cook County,008,013,Colorado,Boulder County,69,78
17,031,Illinois,Cook County,008,031,Colorado,Denver County,41,36
17,031,Illinois,Cook County,008,059,Colorado,Jefferson County,22,26
17,031,Illinois,Cook County,009,001,Connecticut,Fairfield County,147,197
17,031,Illinois,Cook County,009,003,Connecticut,Hartford County,72,56
17,031,Illinois,Cook County,009,007,Connecticut,Middlesex County,24,29
17,031,Illinois,Cook County,009,009,Connecticut,New Haven County,7,11
17,031,Illinois,Cook County,010,003,Delaware,New Castle County,47,45
17,031,Illinois,Cook County,011,001,District of Columbia,District of Columbia,225,87
17,031,Illinois,Cook County,012,011,Florida,Broward County,100,69
17,031,Illinois,Cook County,012,031,Florida,Duval County,35,36
17,031,Illinois,Cook County,012,057,Florida,Hillsborough County,61,61
17,031,Illinois,Cook County,012,071,Florida,Lee County,54,50
17,031,Illinois,Cook County,012,086,Florida,Miami-Dade County,122,81
17,031,Illinois,Cook County,012,095,Florida,Orange County,42,40
17,031,Illinois,Cook County,012,099,Florida,Palm Beach County,139,100
17,031,Illinois,Cook County,012,101,Florida,Pasco County,15,18
17,031,Illinois,Cook County,012,115,Florida,Sarasota County,26,43
17,031,Illinois,Cook County,012,117,Florida,Seminole County,5,7
17,031,Illinois,Cook County,013,051,Georgia,Chatham County,6,8
17,031,Illinois,Cook County,013,067,Georgia,Cobb County,18,21
17,031,Illinois,Cook County,013,089,Georgia,DeKalb County,40,41
17,031,Illinois,Cook County,013,117,Georgia,Forsyth County,35,57
17,031,Illinois,Cook County,013,121,Georgia,Fulton County,199,95
17,031,Illinois,Cook County,013,135,Georgia,Gwinnett County,65,52
17,031,Illinois,Cook County,013,215,Georgia,Muscogee County,26,42
17,031,Illinois,Cook County,015,001,Hawaii,Hawaii County,8,14
17,031,Illinois,Cook County,015,003,Hawaii,Honolulu County,34,47
17,031,Illinois,Cook County,016,055,Idaho,Kootenai County,10,16
17,031,Illinois,Cook County,016,057,Idaho,Latah County,9,14
17,031,Illinois,Cook County,017,001,Illinois,Adams County,49,72
17,031,Illinois,Cook County,017,003,Illinois,Alexander County,13,21
17,031,Illinois,Cook County,017,005,Illinois,Bond County,8,13
17,031,Illinois,Cook County,017,007,Illinois,Boone County,125,56
17,031,Illinois,Cook County,017,011,Illinois,Bureau County,67,56
17,031,Illinois,Cook County,017,013,Illinois,Calhoun County,12,18
17,031,Illinois,Cook County,017,015,Illinois,Carroll County,8,12
17,031,Illinois,Cook County,017,019,Illinois,Champaign County,871,253
17,031,Illinois,Cook County,017,021,Illinois,Christian County,26,27
17,031,Illinois,Cook County,017,025,Illinois,Clay County,6,10
17,031,Illinois,Cook County,017,027,Illinois,Clinton County,64,60
17,031,Illinois,Cook County,017,029,Illinois,Coles County,92,68
17,031,Illinois,Cook County,017,031,Illinois,Cook County,"2,095,117","6,858"
17,031,Illinois,Cook County,017,033,Illinois,Crawford County,22,25
17,031,Illinois,Cook County,017,035,Illinois,Cumberland County,13,21
17,031,Illinois,Cook County,017,037,Illinois,DeKalb County,790,230
17,031,Illinois,Cook County,017,039,Illinois,De Witt County,78,65
17,031,Illinois,Cook County,017,041,Illinois,Douglas County,59,61
17,031,Illinois,Cook County,017,043,Illinois,DuPage County,"141,403","2,829"
17,031,Illinois,Cook County,017,045,Illinois,Edgar County,14,23
17,031,Illinois,Cook County,017,049,Illinois,Effingham County,48,55
17,031,Illinois,Cook County,017,055,Illinois,Franklin County,23,27
17,031,Illinois,Cook County,017,057,Illinois,Fulton County,18,24
17,031,Illinois,Cook County,017,059,Illinois,Gallatin County,35,38
17,031,Illinois,Cook County,017,063,Illinois,Grundy County,640,153
17,031,Illinois,Cook County,017,067,Illinois,Hancock County,49,45
17,031,Illinois,Cook County,017,073,Illinois,Henry County,15,24
17,031,Illinois,Cook County,017,075,Illinois,Iroquois County,173,87
17,031,Illinois,Cook County,017,077,Illinois,Jackson County,73,56
17,031,Illinois,Cook County,017,079,Illinois,Jasper County,64,54
17,031,Illinois,Cook County,017,081,Illinois,Jefferson County,9,12
17,031,Illinois,Cook County,017,083,Illinois,Jersey County,26,30
17,031,Illinois,Cook County,017,085,Illinois,Jo Daviess County,45,38
17,031,Illinois,Cook County,017,087,Illinois,Johnson County,6,9
17,031,Illinois,Cook County,017,089,Illinois,Kane County,"19,606","1,135"
17,031,Illinois,Cook County,017,091,Illinois,Kankakee County,"1,631",287
17,031,Illinois,Cook County,017,093,Illinois,Kendall County,630,155
17,031,Illinois,Cook County,017,095,Illinois,Knox County,45,41
17,031,Illinois,Cook County,017,097,Illinois,Lake County,"64,445","1,597"
17,031,Illinois,Cook County,017,099,Illinois,LaSalle County,292,113
17,031,Illinois,Cook County,017,101,Illinois,Lawrence County,54,38
17,031,Illinois,Cook County,017,103,Illinois,Lee County,69,52
17,031,Illinois,Cook County,017,105,Illinois,Livingston County,31,28
17,031,Illinois,Cook County,017,107,Illinois,Logan County,31,38
17,031,Illinois,Cook County,017,109,Illinois,McDonough County,47,36
17,031,Illinois,Cook County,017,111,Illinois,McHenry County,"4,860",603
17,031,Illinois,Cook County,017,113,Illinois,McLean County,381,130
17,031,Illinois,Cook County,017,115,Illinois,Macon County,95,71
17,031,Illinois,Cook County,017,117,Illinois,Macoupin County,7,11
17,031,Illinois,Cook County,017,119,Illinois,Madison County,269,101
17,031,Illinois,Cook County,017,121,Illinois,Marion County,20,33
17,031,Illinois,Cook County,017,123,Illinois,Marshall County,6,10
17,031,Illinois,Cook County,017,125,Illinois,Mason County,18,28
