primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,HR25,HR26,HR27,HR28,HR29,HR30,HR31,HR32,HR33,HR34,HR35,HR36,HR37,HR38,HR39,HR40,HR41,HR42,HR43,HR44,HR45,HR46,HR47,HR48
social,FALSE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.05555555555555555,0,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.08333333333333333,0.027777777777777776,0,0.05555555555555555,0.027777777777777776,0,0.027777777777777776,0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0,0,0
social,FALSE,25,1,0,0,0,0,0,0,0,0,0,0.005235602094240838,0.010471204188481676,0.015706806282722512,0.010471204188481676,0.020942408376963352,0.005235602094240838,0.020942408376963352,0.015706806282722512,0.03664921465968586,0.020942408376963352,0.010471204188481676,0.005235602094240838,0.015706806282722512,0.020942408376963352,0.020942408376963352,0.5078534031413613,0.05759162303664921,0.02617801047120419,0.015706806282722512,0.05235602094240838,0.015706806282722512,0.03664921465968586,0.015706806282722512,0,0.010471204188481676,0.005235602094240838,0.010471204188481676,0,0.005235602094240838,0,0.005235602094240838,0,0,0,0,0,0,0,0
social,FALSE,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0.05454545454545454,0,0,0,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.03636363636363636,0,0.01818181818181818,0,0.18181818181818182,0.2909090909090909,0.09090909090909091,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0,0.03636363636363636,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0.07692307692307693,0,0.038461538461538464,0.038461538461538464,0,0.07692307692307693,0,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.07692307692307693,0,0,0.038461538461538464,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02040816326530612,0,0.08163265306122448,0.04081632653061224,0.02040816326530612,0,0,0,0.08163265306122448,0,0.061224489795918366,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.04081632653061224,0.02040816326530612,0,0.02040816326530612,0.04081632653061224,0,0,0,0,0,0
social,FALSE,26,1,0,0,0,0,0,0.003968253968253968,0.003968253968253968,0,0,0,0.007936507936507936,0.003968253968253968,0.03968253968253968,0.011904761904761904,0.003968253968253968,0.015873015873015872,0.011904761904761904,0.023809523809523808,0.003968253968253968,0.047619047619047616,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.027777777777777776,0.03968253968253968,0.5,0.03571428571428571,0.023809523809523808,0.03968253968253968,0.023809523809523808,0.031746031746031744,0.03968253968253968,0,0,0.003968253968253968,0.007936507936507936,0.003968253968253968,0.003968253968253968,0,0,0,0,0.007936507936507936,0,0,0,0,0
social,FALSE,26,2,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0,0.03571428571428571,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0.07142857142857142,0.16071428571428573,0.30357142857142855,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0,0,0,0.017857142857142856,0,0,0.017857142857142856,0,0,0,0,0,0
social,FALSE,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.09090909090909091,0,0,0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0,0,0,0,0.045454545454545456,0.18181818181818182,0.045454545454545456,0,0.09090909090909091,0,0.18181818181818182,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0.10714285714285714,0.17857142857142858,0.03571428571428571,0,0.03571428571428571,0,0,0.17857142857142858,0.10714285714285714,0,0.14285714285714285,0.07142857142857142,0.03571428571428571,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,27,1,0,0,0,0.0036231884057971015,0,0,0,0.0036231884057971015,0,0.010869565217391304,0,0.007246376811594203,0.014492753623188406,0.014492753623188406,0.025362318840579712,0.0036231884057971015,0.025362318840579712,0.0036231884057971015,0.0036231884057971015,0.007246376811594203,0.03260869565217391,0.018115942028985508,0.007246376811594203,0.014492753623188406,0.018115942028985508,0.025362318840579712,0.5579710144927537,0.050724637681159424,0.025362318840579712,0.028985507246376812,0.03985507246376811,0.010869565217391304,0.036231884057971016,0.0036231884057971015,0.007246376811594203,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0.06153846153846154,0,0,0,0.06153846153846154,0.015384615384615385,0,0.03076923076923077,0,0.015384615384615385,0,0.015384615384615385,0.2153846153846154,0.2,0.1076923076923077,0.06153846153846154,0.09230769230769231,0.03076923076923077,0.015384615384615385,0.03076923076923077,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0.15384615384615385,0,0,0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.038461538461538464,0,0.07692307692307693,0.11538461538461539,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08695652173913043,0,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.08695652173913043,0,0,0.043478260869565216,0,0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.043478260869565216,0,0.10869565217391304,0.021739130434782608,0,0.043478260869565216,0,0,0,0,0,0,0,0,0
social,FALSE,28,1,0,0,0,0,0,0,0,0,0.0029154518950437317,0,0.0058309037900874635,0.011661807580174927,0,0.0058309037900874635,0.014577259475218658,0.02040816326530612,0.0029154518950437317,0.026239067055393587,0.0058309037900874635,0.01749271137026239,0.023323615160349854,0.01749271137026239,0.011661807580174927,0.01749271137026239,0.0029154518950437317,0.03498542274052478,0.03498542274052478,0.5043731778425656,0.052478134110787174,0.06997084548104957,0.06705539358600583,0.02040816326530612,0.0029154518950437317,0.0029154518950437317,0.0058309037900874635,0.008746355685131196,0,0,0,0,0,0,0.008746355685131196,0,0,0,0,0
social,FALSE,28,2,0,0,0,0,0,0,0,0,0,0,0.03896103896103896,0,0,0.012987012987012988,0.012987012987012988,0,0.025974025974025976,0,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.12987012987012986,0.23376623376623376,0.19480519480519481,0.06493506493506493,0.012987012987012988,0.03896103896103896,0,0,0,0.012987012987012988,0,0.012987012987012988,0,0,0,0,0,0,0,0,0
social,FALSE,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.022727272727272728,0,0.045454545454545456,0.045454545454545456,0,0,0,0,0.06818181818181818,0,0.06818181818181818,0.1590909090909091,0.25,0.06818181818181818,0.11363636363636363,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0.034482758620689655,0,0.034482758620689655,0,0,0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.1724137931034483,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.06896551724137931,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0
social,FALSE,29,1,0,0,0,0,0,0,0,0,0,0.002638522427440633,0,0.0079155672823219,0.010554089709762533,0.013192612137203167,0,0.013192612137203167,0,0.013192612137203167,0.010554089709762533,0.002638522427440633,0.010554089709762533,0.0079155672823219,0.010554089709762533,0.021108179419525065,0.018469656992084433,0.010554089709762533,0.029023746701846966,0.03430079155672823,0.6358839050131926,0.06860158311345646,0.026385224274406333,0.03430079155672823,0.005277044854881266,0.002638522427440633,0.002638522427440633,0.005277044854881266,0.002638522427440633,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,29,2,0,0,0,0,0,0,0,0,0,0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.017543859649122806,0,0.017543859649122806,0.043859649122807015,0.05263157894736842,0,0.008771929824561403,0.02631578947368421,0,0.008771929824561403,0.017543859649122806,0.043859649122807015,0.02631578947368421,0.008771929824561403,0.11403508771929824,0.3684210526315789,0.03508771929824561,0.043859649122807015,0.043859649122807015,0,0.017543859649122806,0.008771929824561403,0.02631578947368421,0.02631578947368421,0,0,0,0,0,0,0,0,0,0
social,FALSE,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.024390243902439025,0,0.04878048780487805,0.024390243902439025,0,0.04878048780487805,0,0,0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.1951219512195122,0.1951219512195122,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.037037037037037035,0.05555555555555555,0.07407407407407407,0.037037037037037035,0.05555555555555555,0,0,0,0,0,0.018518518518518517,0.07407407407407407,0.037037037037037035,0.018518518518518517,0.09259259259259259,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0,0.05555555555555555,0,0,0,0,0,0
social,FALSE,30,1,0,0,0,0,0,0,0,0,0,0.002105263157894737,0.002105263157894737,0.01263157894736842,0.004210526315789474,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.010526315789473684,0.004210526315789474,0.008421052631578947,0.010526315789473684,0.010526315789473684,0.002105263157894737,0.016842105263157894,0.008421052631578947,0.01263157894736842,0.016842105263157894,0.023157894736842106,0.042105263157894736,0.04842105263157895,0.631578947368421,0.04421052631578947,0.04842105263157895,0.01263157894736842,0.00631578947368421,0.00631578947368421,0.004210526315789474,0,0,0.002105263157894737,0,0,0.002105263157894737,0,0,0,0,0,0
social,FALSE,30,2,0,0,0,0,0,0,0,0,0,0,0,0.011627906976744186,0,0,0,0,0.023255813953488372,0.03488372093023256,0.023255813953488372,0.011627906976744186,0.011627906976744186,0,0,0.011627906976744186,0.011627906976744186,0.05813953488372093,0.05813953488372093,0.03488372093023256,0.03488372093023256,0.2441860465116279,0.22093023255813954,0.06976744186046512,0.046511627906976744,0.05813953488372093,0,0,0,0.03488372093023256,0,0,0,0,0,0,0,0,0,0
social,FALSE,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0.024390243902439025,0,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.04878048780487805,0,0.024390243902439025,0,0,0.0975609756097561,0,0.04878048780487805,0,0.14634146341463414,0.17073170731707318,0.12195121951219512,0.0975609756097561,0.024390243902439025,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882353,0,0,0,0,0.029411764705882353,0,0.029411764705882353,0,0.029411764705882353,0,0,0.029411764705882353,0,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.2647058823529412,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.029411764705882353,0,0.058823529411764705,0,0,0.029411764705882353,0,0,0,0,0,0,0,0
social,FALSE,31,1,0,0,0,0.002197802197802198,0,0,0,0,0.002197802197802198,0,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.008791208791208791,0.006593406593406593,0.008791208791208791,0.026373626373626374,0.013186813186813187,0.006593406593406593,0.002197802197802198,0.017582417582417582,0.013186813186813187,0.017582417582417582,0.01098901098901099,0.006593406593406593,0.006593406593406593,0.01978021978021978,0.03956043956043956,0.04835164835164835,0.08791208791208792,0.5340659340659341,0.05714285714285714,0.024175824175824177,0.006593406593406593,0.01098901098901099,0.006593406593406593,0.006593406593406593,0.002197802197802198,0,0,0,0,0,0,0,0,0,0
social,FALSE,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379746835443038,0,0.012658227848101266,0.012658227848101266,0,0.012658227848101266,0,0,0.012658227848101266,0.012658227848101266,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.05063291139240506,0.08860759493670886,0.22784810126582278,0.189873417721519,0.17721518987341772,0.012658227848101266,0.012658227848101266,0.012658227848101266,0,0,0.012658227848101266,0,0,0,0,0,0,0,0,0
social,FALSE,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.03333333333333333,0,0,0.1,0,0,0,0.03333333333333333,0.03333333333333333,0,0,0,0,0.1,0.23333333333333334,0.36666666666666664,0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0
social,FALSE,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15151515151515152,0,0.09090909090909091,0.030303030303030304,0,0,0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.030303030303030304,0,0.030303030303030304,0.030303030303030304,0,0,0,0,0,0,0,0
social,FALSE,32,1,0,0,0,0,0,0,0,0,0,0.002890173410404624,0,0.005780346820809248,0.008670520231213872,0.002890173410404624,0.005780346820809248,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.008670520231213872,0.011560693641618497,0.008670520231213872,0.011560693641618497,0,0.005780346820809248,0.014450867052023121,0.014450867052023121,0.02601156069364162,0.031791907514450865,0.046242774566473986,0.06936416184971098,0.06069364161849711,0.6098265895953757,0.017341040462427744,0.011560693641618497,0.002890173410404624,0.005780346820809248,0,0.002890173410404624,0,0,0,0.002890173410404624,0,0,0,0,0,0
social,FALSE,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05194805194805195,0,0.012987012987012988,0,0.03896103896103896,0.012987012987012988,0,0,0.012987012987012988,0.012987012987012988,0.03896103896103896,0,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.05194805194805195,0.03896103896103896,0.19480519480519481,0.22077922077922077,0.1038961038961039,0.03896103896103896,0.06493506493506493,0.012987012987012988,0,0.025974025974025976,0,0,0,0,0,0,0,0,0
social,FALSE,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0.1,0.25,0.25,0.15,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0
social,FALSE,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.18181818181818182,0,0.09090909090909091,0,0,0,0,0,0
social,FALSE,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015306122448979591,0.00510204081632653,0.030612244897959183,0.02040816326530612,0,0.015306122448979591,0.01020408163265306,0.01020408163265306,0.015306122448979591,0.01020408163265306,0.00510204081632653,0.030612244897959183,0.00510204081632653,0.01020408163265306,0.00510204081632653,0.025510204081632654,0.025510204081632654,0.05612244897959184,0.10204081632653061,0.04591836734693878,0.5,0.025510204081632654,0.01020408163265306,0.015306122448979591,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0.030303030303030304,0,0,0,0,0,0,0,0.030303030303030304,0,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.06060606060606061,0,0,0.030303030303030304,0,0,0.030303030303030304,0,0,0,0,0,0
social,FALSE,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0,0,0,0
social,FALSE,34,1,0.0078125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0.03125,0.0546875,0.03125,0,0,0,0.03125,0.0078125,0.0234375,0.015625,0.015625,0,0.03125,0.03125,0.03125,0.03125,0.0625,0.0546875,0.484375,0.015625,0.015625,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0
social,FALSE,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0,0.034482758620689655,0.10344827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.034482758620689655,0,0.06896551724137931,0.1724137931034483,0.1724137931034483,0.13793103448275862,0,0,0.10344827586206896,0,0,0,0,0,0,0,0,0
social,FALSE,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
social,FALSE,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0
social,FALSE,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513513513513514,0.02702702702702703,0,0,0,0.013513513513513514,0.013513513513513514,0.02702702702702703,0,0.013513513513513514,0.013513513513513514,0.04054054054054054,0.05405405405405406,0,0.04054054054054054,0.02702702702702703,0.013513513513513514,0.04054054054054054,0.5945945945945946,0.04054054054054054,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0,0,0,0
social,FALSE,35,2,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0.05555555555555555,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0.2222222222222222,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0
social,FALSE,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
social,FALSE,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
social,FALSE,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0.0196078431372549,0,0,0,0,0,0.0392156862745098,0,0,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0,0.058823529411764705,0.0784313725490196,0.5882352941176471,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0
